# Source Font Path: sdf
# Texture Size: 4096
# Original Font Resolution: 4096
# Down Sampling Scale: 1
# Associated Texture File: SDF_PNG.png
#	Code Point	Width	Height	Horizontal Bearing X	Horizontal Bearing Y	Horizontal Advance	Vertical Bearing X	Vertical Bearing Y	Vertical Advance	Texture Coord X	Texture Coord Y	Texture Width	Texture Height
MARGIN
0.0012207
GLYPHS
73	1.8125	22.5625	3.17188	22.0312	8.09375	0	0	0	0.712158	0.0366211	0.000488281	0.00585938	
74	11.625	22.5625	0.5625	22.0312	15	0	0	0	0.995361	0.0202637	0.00317383	0.00585938	
75	15.9062	22.625	2.78125	22.0625	19.0469	0	0	0	0.994385	0.503174	0.00415039	0.00585938	
76	13.0625	22.0625	2.8125	22.0312	16.2969	0	0	0	0.995117	0.0888672	0.00341797	0.00585938	
77	18.75	22.5938	2.8125	22.0625	24.375	0	0	0	0.62793	0.490479	0.00488281	0.00585938	
78	15.3594	22.8594	2.8125	22.1562	20.9844	0	0	0	0.994385	0.511719	0.00415039	0.00585938	
79	19.5469	22.5625	1.78125	22.0312	23.0938	0	0	0	0.666992	0.746094	0.00512695	0.00585938	
80	14.6562	22.0625	2.8125	21.5312	19.1094	0	0	0	0.783936	0.732178	0.00390625	0.00561523	
81	19.5469	23.7656	1.875	22.0312	23.2031	0	0	0	0.691895	0.133301	0.00512695	0.00610352	
82	15.6406	22.125	2.8125	21.5312	19.9844	0	0	0	0.994385	0.554199	0.00415039	0.00561523	
83	15.5938	22.5625	1.64062	22.0312	18.9844	0	0	0	0.994385	0.520264	0.00415039	0.00585938	
84	15.6562	22.0625	0.609375	21.5312	17.4688	0	0	0	0.994385	0.5625	0.00415039	0.00561523	
85	15.7344	22.5625	2.8125	22.0312	21.3281	0	0	0	0.994385	0.528809	0.00415039	0.00585938	
86	16.9062	22.6562	0.53125	22.125	17.9844	0	0	0	0.994141	0.593018	0.00439453	0.00585938	
87	25.6094	22.625	0.640625	22.0938	26.8438	0	0	0	0.11499	0.218262	0.0065918	0.00585938	
88	15.9844	22.6562	1.53125	22.0625	18.75	0	0	0	0.994385	0.537354	0.00415039	0.00585938	
89	16.4062	22.5938	0.84375	22.0625	18.75	0	0	0	0.994141	0.601562	0.00439453	0.00585938	
90	16.375	21.5625	0.9375	21.5312	18.75	0	0	0	0.993896	0.626953	0.00439453	0.00561523	
91	5.92188	27.5625	5.625	24.5156	15	0	0	0	0.00805664	0.391113	0.00170898	0.00708008	
8361	27.4531	22.625	0.03125	22.0938	27.5156	0	0	0	0.105469	0.218262	0.00683594	0.00585938	
93	5.95312	27.5625	3.42188	24.5156	15	0	0	0	0.00805664	0.400879	0.00170898	0.00708008	
94	14.1875	8.90625	0.875	23.3281	16.2656	0	0	0	0.0427246	0.215332	0.00390625	0.00244141	
95	15	1.64062	0	-1.0625	15	0	0	0	0.0788574	0.406494	0.00366211	0.000488281	
96	5.01562	6.15625	2.25	23.2969	9.98438	0	0	0	0.705811	0.106689	0.00146484	0.00170898	
97	14.4375	16.7031	1.76562	16.1719	16.875	0	0	0	0.297119	0.371338	0.00390625	0.00439453	
98	13.7969	22.5625	2.54688	22.0312	18.1719	0	0	0	0.713623	0.735352	0.00366211	0.00585938	
99	13.7188	16.7031	2.04688	16.1719	17.1719	0	0	0	0.288086	0.993408	0.00341797	0.00439453	
100	13.7969	22.5625	1.875	21.9688	18.1719	0	0	0	0.651123	0.767578	0.00366211	0.00561523	
101	13.3594	16.7031	1.78125	16.1719	17.0156	0	0	0	0.310303	0.371338	0.00366211	0.00439453	
102	7.29688	22.5625	1.57812	22.0312	10.25	0	0	0	0.718994	0.0983887	0.00195312	0.00585938	
103	13.8281	20.3906	1.73438	16.1719	18.1719	0	0	0	0.169434	0.371338	0.00366211	0.00537109	
104	12.0156	22.5938	2.54688	22.0312	17.1406	0	0	0	0.995361	0.0288086	0.00317383	0.00585938	
105	2.90625	22.5625	2.3125	22.0312	7.23438	0	0	0	0.711426	0.0773926	0.000976562	0.00585938	
106	5.09375	26.2812	0.125	22.0312	7.23438	0	0	0	0.0209961	0.125244	0.00146484	0.00683594	
107	12.0156	22.5938	2.54688	22.0312	15	0	0	0	0.995361	0.0373535	0.00317383	0.00585938	
108	1.8125	22.5625	2.54688	22.0312	6.9375	0	0	0	0.711914	0.0454102	0.000732422	0.00585938	
109	20.7188	16.7031	2.54688	16.1719	25.8438	0	0	0	0.0979004	0.994141	0.00537109	0.00439453	
110	12.2812	16.7344	2.54688	16.1719	17.4062	0	0	0	0.300293	0.993408	0.00317383	0.00439453	
111	14.3594	16.7031	1.875	16.1094	18.1719	0	0	0	0.274902	0.993652	0.00390625	0.00439453	
112	13.8281	20.4531	2.54688	16.1719	18.1719	0	0	0	0.175781	0.371338	0.00366211	0.00537109	
113	13.8281	20.4531	1.73438	16.1719	18.1719	0	0	0	0.182129	0.371338	0.00366211	0.00537109	
114	6.625	16.6719	2.54688	16.1719	9.98438	0	0	0	0.340576	0.371338	0.00195312	0.00439453	
115	12.0156	16.7031	1.78125	16.1719	15.7656	0	0	0	0.328857	0.371338	0.00317383	0.00439453	
116	7.35938	21.1562	1.07812	20.625	9.40625	0	0	0	0.199951	0.371338	0.00195312	0.00537109	
117	11.9844	16.8438	2.54688	16.3125	17.1094	0	0	0	0.334717	0.371338	0.00317383	0.00439453	
118	13.3594	16.7656	0.46875	16.2344	15	0	0	0	0.294189	0.993408	0.00341797	0.00439453	
119	20.9531	16.7656	0.4375	16.2344	22.5	0	0	0	0.105957	0.994141	0.00537109	0.00439453	
120	12.8594	16.7969	0.671875	16.2031	15	0	0	0	0.31665	0.371338	0.00341797	0.00439453	
121	13.3594	20.5156	0.5625	16.2656	15	0	0	0	0.188477	0.371338	0.00341797	0.00537109	
122	12.8906	15.7031	0.671875	15.6719	15	0	0	0	0.995117	0.445557	0.00341797	0.00415039	
123	9.84375	27.6875	1.60938	24.6094	15	0	0	0	0.00561523	0.48291	0.00268555	0.00708008	
124	1.84375	27.8906	6.59375	24.7031	15	0	0	0	0.00805664	0.410645	0.000732422	0.00708008	
125	9.84375	27.6875	3.51562	24.6094	15	0	0	0	0.0109863	0.48291	0.00268555	0.00708008	
126	21.5938	4.25	1.07812	12.8594	23.7656	0	0	0	0.0739746	0.2229	0.00537109	0.0012207	
8211	14.9688	1.625	0.03125	11.6094	15	0	0	0	0.0725098	0.406494	0.00366211	0.000732422	
8212	29.9375	1.625	0.03125	11.6094	30	0	0	0	0.0153809	0.448975	0.00732422	0.000732422	
8213	20.5938	1.625	0.03125	11.6094	20.625	0	0	0	0.0505371	0.406494	0.00512695	0.000732422	
8215	14.9688	5.29688	0.03125	1.10938	15	0	0	0	0.635498	0.768066	0.00366211	0.00170898	
8216	3.45312	6.54688	3.17188	24.2656	9.98438	0	0	0	0.989014	0.133057	0.000976562	0.00195312	
8217	3.48438	6.53125	2.84375	23.875	9.98438	0	0	0	0.711426	0.0644531	0.0012207	0.00170898	
8218	3.48438	6.53125	2.84375	3.28125	9.98438	0	0	0	0.711426	0.0598145	0.0012207	0.00195312	
8219	3.45312	6.53125	3.17188	23.875	9.98438	0	0	0	0.695068	0.150879	0.000976562	0.00170898	
8220	8.54688	6.54688	3.17188	24.2656	15	0	0	0	0.51416	0.978271	0.00219727	0.00195312	
8221	8.57812	6.53125	2.84375	23.875	15	0	0	0	0.709961	0.0893555	0.00244141	0.00170898	
8222	8.57812	6.53125	2.84375	3.28125	15	0	0	0	0.0375977	0.21582	0.00244141	0.00195312	
8224	14.3594	26.0469	1.10938	23	16.875	0	0	0	0.0263672	0.105713	0.00366211	0.0065918	
8225	14.4219	26.25	1.07812	23	16.875	0	0	0	0.0327148	0.105713	0.00366211	0.0065918	
8226	7.3125	7.34375	1.96875	14.4375	11.25	0	0	0	0.519043	0.978271	0.00219727	0.00195312	
8230	22.375	3.59375	3.8125	12.5625	30	0	0	0	0.0654297	0.2229	0.00585938	0.0012207	
8240	27.7188	21.5938	1.07812	22.0938	30	0	0	0	0.306152	0.99292	0.00683594	0.00561523	
8242	5.15625	3.85938	3.65625	21.0938	11.25	0	0	0	0.989502	0.11792	0.00146484	0.0012207	
8243	9.25	3.85938	2.9375	21.0938	15	0	0	0	0.700439	0.106934	0.00268555	0.0012207	
8249	6.09375	10.3438	2.67188	16.0625	11.25	0	0	0	0.98999	0.106934	0.00170898	0.00292969	
8250	6.01562	10.1094	2.71875	15.8281	11.25	0	0	0	0.98999	0.112549	0.00170898	0.00268555	
8252	9.34375	22.8125	4.78125	22.1719	18.75	0	0	0	0.995361	0.0803223	0.00268555	0.00585938	
8254	15	1.53125	0	24.7344	15	0	0	0	0.0852051	0.406494	0.00366211	0.000488281	
8260	9.90625	26.6875	1.3125	24.0781	12.5156	0	0	0	0.0209961	0.0966797	0.00268555	0.00683594	
8319	8.4375	10.7188	2.3125	20.0625	13.125	0	0	0	0.996338	0.00146484	0.00219727	0.00292969	
8355	16.9688	21.1562	0.234375	20.625	17.8438	0	0	0	0.155273	0.371338	0.00439453	0.00537109	
8356	15.0625	21.5938	1.375	21.0625	17.8438	0	0	0	0.790527	0.732178	0.00390625	0.00561523	
8359	19.25	21.1562	0.4375	20.625	20.0156	0	0	0	0.140137	0.371338	0.00488281	0.00537109	
8453	21.5625	20.7656	1.60938	21.2656	25.375	0	0	0	0.131836	0.371338	0.00561523	0.00537109	
8467	10.9688	21.5938	1.10938	21.0625	15	0	0	0	0.995361	0.0554199	0.00292969	0.00561523	
8470	25.0469	21.9219	2.84375	21.2188	30	0	0	0	0.892334	0.350342	0.00634766	0.00561523	
8482	25.7812	13.7031	1.78125	24.7812	30	0	0	0	0.0493164	0.214355	0.0065918	0.00341797	
8486	17.0781	21.0938	2.60938	21.0625	22.5	0	0	0	0.628174	0.700195	0.00439453	0.00561523	
8494	18.8906	16.6406	1.9375	16.1094	22.5	0	0	0	0.114014	0.994141	0.00488281	0.00439453	
8539	13.5625	24.3125	1.64062	20.125	16.875	0	0	0	0.553223	0.164062	0.00366211	0.00634766	
8540	13.5625	24.25	1.60938	20.0625	16.875	0	0	0	0.553223	0.173096	0.00366211	0.00634766	
8541	13.5625	24	1.60938	19.8125	16.875	0	0	0	0.994873	0.105713	0.00366211	0.00610352	
8542	13.5625	24	1.60938	19.8125	16.875	0	0	0	0.62915	0.4729	0.00366211	0.00610352	
8592	26.8594	10.875	1.53125	16.1719	30	0	0	0	0.543213	0.995361	0.00683594	0.00292969	
8593	10.875	26.8438	5.79688	24.2031	22.5	0	0	0	0.0209961	0.0490723	0.00292969	0.00683594	
8594	26.875	10.875	1.60938	16.1719	30	0	0	0	0.552734	0.995117	0.00683594	0.00292969	
8595	10.875	26.8438	5.76562	24.1406	22.5	0	0	0	0.0209961	0.0585938	0.00292969	0.00683594	
8596	26.9531	10.875	1.53125	16.1719	30	0	0	0	0.562256	0.994873	0.00683594	0.00292969	
8597	10.875	26.9531	5.76562	24.2344	22.5	0	0	0	0.0209961	0.0681152	0.00292969	0.00683594	
8616	10.9062	26.6094	5.82812	24.2344	22.5	0	0	0	0.0209961	0.0776367	0.00292969	0.00683594	
8706	13.1562	21.5625	1.90625	21.0625	16.875	0	0	0	0.643311	0.767822	0.00366211	0.00561523	
8710	17.5781	19.8906	0.4375	21.1562	18.4062	0	0	0	0.064209	0.371582	0.00463867	0.00512695	
8719	19.5938	24.8438	0.296875	20.5938	20.625	0	0	0	0.553223	0.136963	0.00488281	0.00634766	
8721	20.7969	25.3125	1.67188	21.0625	24.375	0	0	0	0.0251465	0.125244	0.00537109	0.0065918	
8722	18.9844	1.60938	2.98438	11.5781	24.9844	0	0	0	0.0583496	0.406494	0.00488281	0.000732422	
8729	3.21875	3.25	2.14062	12.3906	7.5	0	0	0	0.0117188	0.448975	0.000976562	0.000976562	
8730	15.2344	28.5156	1.26562	24.6719	16.4688	0	0	0	0.00561523	0.473145	0.00390625	0.00708008	
8734	23.875	11.3438	1.84375	17.1406	27.3906	0	0	0	0.430908	0.371826	0.00610352	0.00317383	
8735	22.0625	19.1094	3.54688	19.0781	29.4688	0	0	0	0.0559082	0.371582	0.00561523	0.00512695	
8745	15.9375	20.2656	2.8125	20.5312	21.5625	0	0	0	0.211426	0.371338	0.00415039	0.00512695	
8747	7.0625	27.4844	2.14062	24.5	11.25	0	0	0	0.0209961	0.115723	0.00195312	0.00683594	
8776	20.1875	9.71875	2.375	15.6094	24.9844	0	0	0	0.0354004	0.446777	0.00512695	0.00268555	
8800	18.9844	17.9062	2.98438	19.4531	24.9844	0	0	0	0.25	0.371338	0.00488281	0.00463867	
8801	19.0156	11.3125	2.95312	16.4688	24.9844	0	0	0	0.812744	0.726562	0.00488281	0.00292969	
8804	19.0156	18.6094	2.95312	21.1875	24.9844	0	0	0	0.169189	0.993652	0.00488281	0.00488281	
8805	18.9844	18.6094	2.98438	21.1875	24.9844	0	0	0	0.176758	0.993652	0.00488281	0.00488281	
8962	13.5156	16.9062	2.25	20.1562	17.9844	0	0	0	0.322754	0.371338	0.00341797	0.00439453	
8976	20.1875	8.14062	0.4375	15.1406	21.0938	0	0	0	0.0600586	0.996094	0.00512695	0.00219727	
8992	4.42188	29.9375	8.375	25.7188	18.1406	0	0	0	0.00146484	0.493652	0.0012207	0.00756836	
8993	4.45312	29.9375	5.75	25.75	18.1406	0	0	0	0.00146484	0.473145	0.00146484	0.00756836	
9472	30	1.75	0	11.625	30	0	0	0	0.0253906	0.44873	0.00732422	0.000732422	
9474	1.75	30	14.125	25.75	30	0	0	0	0.00146484	0.51416	0.000488281	0.00756836	
9484	15.875	15.875	14.125	11.625	30	0	0	0	0.797119	0.735107	0.00390625	0.00415039	
9488	15.875	15.875	0	11.625	30	0	0	0	0.760742	0.733887	0.00390625	0.00415039	
9492	15.875	15.875	14.125	25.75	30	0	0	0	0.773926	0.739014	0.00390625	0.00415039	
9496	15.875	15.875	0	25.75	30	0	0	0	0.787109	0.740479	0.00390625	0.00415039	
9500	15.875	30	14.125	25.75	30	0	0	0	0.00146484	0.391113	0.00390625	0.00756836	
9508	15.875	30	0	25.75	30	0	0	0	0.00146484	0.411621	0.00390625	0.00756836	
9516	30	15.875	0	11.625	30	0	0	0	0.0678711	0.994385	0.00732422	0.00415039	
9524	30	15.875	0	25.75	30	0	0	0	0.526611	0.8479	0.00732422	0.00415039	
9532	30	30	0	25.75	30	0	0	0	0.00146484	0.00146484	0.00732422	0.00756836	
9552	30	4.8125	0	13.1562	30	0	0	0	0.0209961	0.216309	0.00732422	0.00146484	
9553	4.8125	30	12.5938	25.75	30	0	0	0	0.00146484	0.483398	0.00146484	0.00756836	
9554	15.875	17.4062	14.125	13.1562	30	0	0	0	0.254639	0.993652	0.00390625	0.00463867	
9555	17.4062	15.875	12.5938	11.625	30	0	0	0	0.628174	0.741699	0.00439453	0.00415039	
9556	17.4062	17.4062	12.5938	13.1562	30	0	0	0	0.247559	0.993652	0.00439453	0.00463867	
9557	15.875	17.4062	0	13.1562	30	0	0	0	0.26123	0.993652	0.00390625	0.00463867	
9558	17.4062	15.875	0	11.625	30	0	0	0	0.628174	0.748535	0.00439453	0.00415039	
9559	17.4062	17.4062	0	13.1562	30	0	0	0	0.279297	0.371338	0.00439453	0.00463867	
9560	15.875	17.4062	14.125	25.75	30	0	0	0	0.303711	0.371338	0.00390625	0.00439453	
9561	17.4062	15.875	12.5938	25.75	30	0	0	0	0.628174	0.755371	0.00439453	0.00415039	
9562	17.4062	17.4062	12.5938	25.75	30	0	0	0	0.290039	0.371338	0.00439453	0.00439453	
9563	15.875	17.4062	0	25.75	30	0	0	0	0.281494	0.993408	0.00390625	0.00439453	
9564	17.4062	15.875	0	25.75	30	0	0	0	0.628174	0.762207	0.00439453	0.00415039	
9565	17.4062	17.4062	0	25.75	30	0	0	0	0.267822	0.993652	0.00439453	0.00439453	
9566	15.875	30	14.125	25.75	30	0	0	0	0.00146484	0.432129	0.00390625	0.00756836	
9567	17.4062	30	12.5938	25.75	30	0	0	0	0.00146484	0.227051	0.00439453	0.00756836	
9568	17.4062	30	12.5938	25.75	30	0	0	0	0.00146484	0.237305	0.00439453	0.00756836	
9569	15.875	30	0	25.75	30	0	0	0	0.00146484	0.442383	0.00390625	0.00756836	
9570	17.4062	30	0	25.75	30	0	0	0	0.00146484	0.247559	0.00439453	0.00756836	
9571	17.4062	30	0	25.75	30	0	0	0	0.00146484	0.257812	0.00439453	0.00756836	
9572	30	17.4062	0	13.1562	30	0	0	0	0.144043	0.993896	0.00732422	0.00463867	
9573	30	15.875	0	11.625	30	0	0	0	0.588379	0.993896	0.00732422	0.00415039	
9574	30	17.4062	0	13.1562	30	0	0	0	0.188965	0.993652	0.00732422	0.00463867	
9575	30	17.4062	0	25.75	30	0	0	0	0.0778809	0.994141	0.00732422	0.00439453	
9576	30	15.875	0	25.75	30	0	0	0	0.598389	0.993896	0.00732422	0.00415039	
9577	30	17.4062	0	25.75	30	0	0	0	0.0878906	0.994141	0.00732422	0.00439453	
9578	30	30	0	25.75	30	0	0	0	0.00146484	0.165527	0.00732422	0.00756836	
9579	30	30	0	25.75	30	0	0	0	0.00146484	0.175781	0.00732422	0.00756836	
9580	30	30	0	25.75	30	0	0	0	0.00146484	0.186035	0.00732422	0.00756836	
9600	30	15	0	25.75	30	0	0	0	0.0214844	0.220459	0.00732422	0.00390625	
9604	30	15	0	10.75	30	0	0	0	0.0314941	0.220459	0.00732422	0.00390625	
9608	30	30	0	25.75	30	0	0	0	0.00146484	0.196289	0.00732422	0.00756836	
9612	15	30	0	25.75	30	0	0	0	0.00146484	0.452637	0.00366211	0.00756836	
9616	15	30	15	25.75	30	0	0	0	0.00146484	0.462891	0.00366211	0.00756836	
9617	27.4531	27.4844	1.17188	24.5	30	0	0	0	0.0273438	0.369873	0.00683594	0.00683594	
9618	28.0625	28.0625	1	24.7812	30	0	0	0	0.00537109	0.493652	0.00708008	0.00708008	
9619	28.4688	28.4375	0.765625	24.9844	30	0	0	0	0.00512695	0.503906	0.00732422	0.00708008	
9632	22.9688	22.9688	1.875	22.2656	26.6875	0	0	0	0.669678	0.565186	0.00585938	0.00585938	
9633	23	22.9375	1.875	22.2656	26.6875	0	0	0	0.661133	0.569824	0.00585938	0.00585938	
9642	7.5	7.5	1.875	14.5	11.25	0	0	0	0.523926	0.978027	0.00219727	0.00195312	
9643	7.5	7.5	1.875	14.5	11.25	0	0	0	0.996338	0.00708008	0.00219727	0.00195312	
9644	29.9688	5.65625	0	13.5938	30	0	0	0	0.715332	0.00146484	0.00732422	0.00170898	
9650	23.7031	18.25	1.8125	19.9844	27.4219	0	0	0	0.224609	0.371338	0.00610352	0.00463867	
9658	18.2812	11.75	2.375	16.6406	22.5	0	0	0	0.539307	0.371826	0.00463867	0.00317383	
9660	23.4375	18.3906	2.10938	19.8594	27.4219	0	0	0	0.233398	0.371338	0.00585938	0.00463867	
9668	18.2812	11.75	1.84375	16.6406	22.5	0	0	0	0.531738	0.371826	0.00488281	0.00317383	
9674	20.3281	22.375	1.4375	21.9375	23.2344	0	0	0	0.707275	0.727051	0.00512695	0.00561523	
9675	24.375	24.375	2.8125	22.9375	30	0	0	0	0.811035	0.256348	0.00634766	0.00610352	
9679	24.375	24.375	2.8125	22.9375	30	0	0	0	0.829102	0.256348	0.00634766	0.00610352	
9688	30	30	0	25.75	30	0	0	0	0.00146484	0.206543	0.00732422	0.00756836	
9689	30	30	0	25.75	30	0	0	0	0.00146484	0.216797	0.00732422	0.00756836	
9702	7.3125	7.32812	1.96875	14.4219	11.25	0	0	0	0.718994	0.09375	0.00219727	0.00195312	
9786	22.0938	22.0938	3.98438	21.8281	30	0	0	0	0.738037	0.560547	0.00585938	0.00561523	
9787	22.0938	22.0938	3.98438	21.8281	30	0	0	0	0.746582	0.560547	0.00585938	0.00561523	
9788	26.9531	26.9844	0.234375	24.2656	27.4844	0	0	0	0.0209961	0.0300293	0.00683594	0.00683594	
9792	12.8906	25.2656	2.95312	22.5625	18.75	0	0	0	0.553223	0.182129	0.00341797	0.00634766	
9794	17	23.0469	0.84375	21.9375	18.75	0	0	0	0.994141	0.610107	0.00439453	0.00585938	
9824	18.9375	22.1562	1.78125	22.125	22.5	0	0	0	0.993652	0.722168	0.00488281	0.00585938	
9827	21.5	22.0938	1.875	22.0625	25.3125	0	0	0	0.809814	0.657227	0.00561523	0.00585938	
9829	19.8594	22.4688	1.9375	21.9688	23.7969	0	0	0	0.715088	0.727051	0.00512695	0.00561523	
9830	20.3281	22.375	1.4375	21.9375	23.2344	0	0	0	0.789551	0.718262	0.00512695	0.00561523	
9834	16	24.2656	2.28125	23.2656	20.625	0	0	0	0.994385	0.114502	0.00415039	0.00610352	
9835	18.0156	24.2969	1.875	23.2969	22.875	0	0	0	0.993896	0.459229	0.00463867	0.00610352	
8725	9.90625	26.6875	1.3125	24.0781	12.5156	0	0	0	0.0209961	0.106201	0.00268555	0.00683594	
8364	20.1875	21.5625	0.03125	21.0625	22.5	0	0	0	0.618896	0.764648	0.00512695	0.00561523	
8229	17.8125	3.625	6	12.5938	30	0	0	0	0.780762	0.726807	0.00439453	0.0012207	
8741	6.625	19.25	11.75	20.5156	30	0	0	0	0.184326	0.993652	0.00195312	0.00488281	
8764	20.5156	4.17188	5.0625	13.25	30	0	0	0	0.805176	0.718262	0.00512695	0.0012207	
8756	17.0469	15.1562	6.65625	19.3125	30	0	0	0	0.0583496	0.220459	0.00439453	0.00390625	
8451	20.6719	22.6875	4.57812	22.8594	30	0	0	0	0.724854	0.718018	0.00537109	0.00561523	
8491	17.6406	23.6719	6.09375	25.2031	30	0	0	0	0.994141	0.22876	0.00439453	0.00610352	
8736	17.8906	17	5.92188	20.4219	30	0	0	0	0.136719	0.994141	0.00463867	0.00439453	
8869	19.0938	16.9688	5.42188	20.1562	30	0	0	0	0.12915	0.994141	0.00488281	0.00439453	
8978	12.0781	3.84375	8.90625	23.2031	30	0	0	0	0.995361	0.0515137	0.00317383	0.0012207	
8711	23.4688	18.2812	3.57812	19.9219	30	0	0	0	0.198975	0.993652	0.00610352	0.00463867	
8786	20.625	17.7344	4.82812	19.3125	30	0	0	0	0.241943	0.371338	0.00537109	0.00463867	
8251	19.5938	19.4531	5.1875	20.5938	30	0	0	0	0.0266113	0.993652	0.00488281	0.00488281	
9734	23.875	22.8594	3.34375	21.8594	30	0	0	0	0.868896	0.393799	0.00610352	0.00561523	
9733	23.875	22.8594	3.34375	21.8594	30	0	0	0	0.860107	0.393799	0.00610352	0.00561523	
9678	24.375	24.2031	2.8125	22.8594	30	0	0	0	0.820068	0.256348	0.00634766	0.00610352	
9671	27.0156	27.0156	1.375	24.4062	30	0	0	0	0.0209961	0.0109863	0.00683594	0.00683594	
9670	27.0156	27.0156	1.375	24.4062	30	0	0	0	0.0209961	0.00146484	0.00683594	0.00683594	
9651	23.6875	18.25	2.9375	19.9844	30	0	0	0	0.207764	0.993652	0.00610352	0.00463867	
