# Source Font Path: Library/Fonts/Arial.ttf
# Texture Size: 512
# Original Font Resolution: 4096
# Down Sampling Scale: 109
# Associated Texture File: signed_dist_font.png
#	Code Point	Width	Height	Horizontal Bearing X	Horizontal Bearing Y	Horizontal Advance	Vertical Bearing X	Vertical Bearing Y	Vertical Advance	Texture Coord X	Texture Coord Y	Texture Width	Texture Height
MARGIN
0.0078125
GLYPHS
32	0	0	0	0	0.277832	-0.138916	0.469238	0.938477	0.0078125	0.0078125	0	0
33	0.108887	0.71582	0.0859375	0.71582	0.277832	-0.0529785	0.111328	0.938477	0.0234375	0.0078125	0.00799169	0.0525373
34	0.262207	0.253418	0.0458984	0.71582	0.35498	-0.131592	0.342285	0.938477	0.046875	0.0078125	0.0192446	0.0185995
35	0.533203	0.740234	0.0102539	0.728027	0.556152	-0.267822	0.0991211	0.938477	0.0800781	0.0078125	0.0391342	0.0543291
36	0.473633	0.884766	0.0356445	0.781738	0.556152	-0.242432	0.0268555	0.938477	0.134766	0.0078125	0.034762	0.0649369
37	0.769531	0.754395	0.0581055	0.728027	0.88916	-0.386475	0.0917969	0.938477	0.183594	0.0078125	0.0564794	0.0553684
38	0.601074	0.744629	0.0429688	0.728027	0.666992	-0.290527	0.0966797	0.938477	0.253906	0.0078125	0.0441155	0.0546517
39	0.100098	0.253418	0.0439453	0.71582	0.190918	-0.0515137	0.342285	0.938477	0.3125	0.0078125	0.00734662	0.0185995
40	0.236328	0.938477	0.0605469	0.728027	0.333008	-0.105957	0	0.938477	0.333984	0.0078125	0.0173452	0.068879
41	0.236328	0.938477	0.0605469	0.728027	0.333008	-0.105957	0	0.938477	0.365234	0.0078125	0.0173452	0.068879
42	0.322754	0.304688	0.03125	0.728027	0.38916	-0.16333	0.316895	0.938477	0.396484	0.0078125	0.0236884	0.0223624
43	0.472656	0.473145	0.0556641	0.588867	0.583984	-0.236328	0.232422	0.938477	0.435547	0.0078125	0.0346904	0.0347262
44	0.105957	0.241699	0.0830078	0.100098	0.277832	-0.0559082	0.348145	0.938477	0.484375	0.0078125	0.00777666	0.0177394
45	0.27002	0.0883789	0.0317383	0.303223	0.333008	-0.134766	0.424805	0.938477	0.505859	0.0078125	0.0198179	0.00648653
46	0.100098	0.100098	0.0908203	0.100098	0.277832	-0.0480957	0.418945	0.938477	0.541016	0.0078125	0.00734662	0.00734662
47	0.277832	0.740234	0	0.728027	0.277832	-0.138916	0.0991211	0.938477	0.5625	0.0078125	0.0203913	0.0543291
48	0.466797	0.730957	0.0415039	0.71875	0.556152	-0.236572	0.103516	0.938477	0.0078125	0.0917969	0.0342603	0.0536482
49	0.263672	0.71875	0.108887	0.71875	0.556152	-0.169189	0.109863	0.938477	0.0566406	0.0917969	0.0193521	0.0527523
50	0.474121	0.71875	0.0292969	0.71875	0.556152	-0.248779	0.109863	0.938477	0.0898438	0.0917969	0.0347979	0.0527523
