# Source Font Path: Library/Fonts/malgun.ttf
# Texture Size: 8192
# Original Font Resolution: 4096
# Down Sampling Scale: 54
# Associated Texture File: signed_dist_font.png
#	Code Point	Width	Height	Horizontal Bearing X	Horizontal Bearing Y	Horizontal Advance	Vertical Bearing X	Vertical Bearing Y	Vertical Advance	Texture Coord X	Texture Coord Y	Texture Width	Texture Height
MARGIN
0.000488281
GLYPHS
44032	0.880859	0.941895	0.0839844	0.854004	1	-0.416016	0.0629883	1.0625	0.000488281	0.000488281	0.0081561	0.00872125
44033	0.871094	0.941895	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.00952148	0.000488281	0.00806568	0.00872125
44034	0.871094	0.941895	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0185547	0.000488281	0.00806568	0.00872125
44035	0.871094	0.947754	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0275879	0.000488281	0.00806568	0.0087755
44036	0.869629	0.904785	0.0732422	0.854004	1	-0.426758	0.0629883	1.0625	0.0366211	0.000488281	0.00805212	0.00837764
44037	0.871094	0.955078	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0455322	0.000488281	0.00806568	0.00884332
44038	0.871094	0.945801	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0545654	0.000488281	0.00806568	0.00875741
44039	0.870117	0.918945	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0635986	0.000488281	0.00805664	0.00850875
44040	0.870117	0.925781	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0726318	0.000488281	0.00805664	0.00857205
44041	0.870117	0.941895	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.081665	0.000488281	0.00805664	0.00872125
44042	0.870117	0.917969	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0906982	0.000488281	0.00805664	0.00849971
44043	0.871094	0.935059	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.0997314	0.000488281	0.00806568	0.00865795
44044	0.871094	0.943848	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.108765	0.000488281	0.00806568	0.00873933
44045	0.871094	0.930176	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.117798	0.000488281	0.00806568	0.00861274
44046	0.871094	0.935059	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.126831	0.000488281	0.00806568	0.00865795
44047	0.871094	0.952148	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.135864	0.000488281	0.00806568	0.00881619
44048	0.871094	0.919922	0.0708008	0.854004	1	-0.429199	0.0629883	1.0625	0.144897	0.000488281	0.00806568	0.0085178
44049	0.880371	0.918945	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.153931	0.000488281	0.00815158	0.00850875
44050	0.870117	0.923828	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.162964	0.000488281	0.00805664	0.00855396
44051	0.880371	0.920898	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.171997	0.000488281	0.00815158	0.00852684
44052	0.870117	0.922852	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.18103	0.000488281	0.00805664	0.00854492
44053	0.871094	0.924805	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.190063	0.000488281	0.00806568	0.00856301
44054	0.870117	0.920898	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.199097	0.000488281	0.00805664	0.00852684
44055	0.870117	0.920898	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.20813	0.000488281	0.00805664	0.00852684
44056	0.871094	0.941895	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.217163	0.000488281	0.00806568	0.00872125
44057	0.870117	0.919922	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.226196	0.000488281	0.00805664	0.0085178
44058	0.871094	0.920898	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.235229	0.000488281	0.00806568	0.00852684
44059	0.870117	0.926758	0.0717773	0.854004	1	-0.428223	0.0629883	1.0625	0.244263	0.000488281	0.00805664	0.00858109
44060	0.791016	0.941895	0.0688477	0.854004	1	-0.431152	0.0629883	1.0625	0.253296	0.000488281	0.00732422	0.00872125
44061	0.777832	0.941895	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.261597	0.000488281	0.00720215	0.00872125
44062	0.777832	0.941895	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.269775	0.000488281	0.00720215	0.00872125
44063	0.849121	0.947754	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.277954	0.000488281	0.00786223	0.0087755
44064	0.808105	0.902832	0.0830078	0.854004	1	-0.416992	0.0629883	1.0625	0.286743	0.000488281	0.00748246	0.00835956
44065	0.811035	0.955078	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.295166	0.000488281	0.00750959	0.00884332
44066	0.797852	0.947754	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.303589	0.000488281	0.00738751	0.0087755
44067	0.798828	0.925781	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.31189	0.000488281	0.00739656	0.00857205
44068	0.802246	0.919922	0.0859375	0.854004	1	-0.414062	0.0629883	1.0625	0.32019	0.000488281	0.0074282	0.0085178
44069	0.777832	0.941895	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.328491	0.000488281	0.00720215	0.00872125
44070	0.777832	0.929199	0.0849609	0.854004	1	-0.415039	0.0629883	1.0625	0.33667	0.000488281	0.00720215	0.0086037
